,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Comercio mayorista,0.2603337385683302,0.2603337385683302,0.2603337385683302,0.2603337385683302,0.2603337385683302,0.2603337385683302,0.2603337385683302,0.2603337385683302,0.2603337385683302,0.2603337385683302,0.1633415605398314,0.1633415605398314,0.1633415605398314,0.1633415605398314,0.1633415605398314,0.1633415605398314,0.1633415605398314,0.1633415605398314,0.1633415605398314,0.1633415605398314,0.14234573574913867,0.14234573574913867,0.14234573574913867,0.14234573574913867,0.14234573574913867,0.14234573574913867,0.14234573574913867,0.14234573574913867,0.14234573574913867,0.14234573574913867,0.08561855479933822,0.08561855479933822,0.08561855479933822,0.08561855479933822,0.08561855479933822,0.08561855479933822,0.08561855479933822,0.08561855479933822,0.08561855479933822,0.08561855479933822,0.16725021828343234,0.16725021828343234,0.16725021828343234,0.16725021828343234,0.16725021828343234,0.16725021828343234,0.16725021828343234,0.16725021828343234,0.16725021828343234,0.16725021828343234,0.46145635127026186,0.46145635127026186,0.46145635127026186,0.46145635127026186,0.46145635127026186,0.46145635127026186,0.46145635127026186,0.46145635127026186,0.46145635127026186,0.46145635127026186,1.1256441239778425,1.1256441239778425,1.1256441239778425,1.1256441239778425,1.1256441239778425,1.1256441239778425,1.1256441239778425,1.1256441239778425,1.1256441239778425,1.1256441239778425,1.9293568284131313,1.9293568284131313,1.9293568284131313,1.9293568284131313,1.9293568284131313,1.9293568284131313,1.9293568284131313,1.9293568284131313,1.9293568284131313,1.9293568284131313,5.98073916790518,5.98073916790518,5.98073916790518,5.98073916790518,5.98073916790518,5.98073916790518,5.98073916790518,5.98073916790518,5.98073916790518,5.98073916790518,11.832769853767577,11.832769853767577,11.832769853767577,11.832769853767577,11.832769853767577,11.832769853767577,11.832769853767577,11.832769853767577,11.832769853767577,11.832769853767577
Comercio minorista,0.2603822012793966,0.2603822012793966,0.2603822012793966,0.2603822012793966,0.2603822012793966,0.2603822012793966,0.2603822012793966,0.2603822012793966,0.2603822012793966,0.2603822012793966,0.16275131889924577,0.16275131889924577,0.16275131889924577,0.16275131889924577,0.16275131889924577,0.16275131889924577,0.16275131889924577,0.16275131889924577,0.16275131889924577,0.16275131889924577,0.13470182086146032,0.13470182086146032,0.13470182086146032,0.13470182086146032,0.13470182086146032,0.13470182086146032,0.13470182086146032,0.13470182086146032,0.13470182086146032,0.13470182086146032,0.07928462766051414,0.07928462766051414,0.07928462766051414,0.07928462766051414,0.07928462766051414,0.07928462766051414,0.07928462766051414,0.07928462766051414,0.07928462766051414,0.07928462766051414,0.15531879925629877,0.15531879925629877,0.15531879925629877,0.15531879925629877,0.15531879925629877,0.15531879925629877,0.15531879925629877,0.15531879925629877,0.15531879925629877,0.15531879925629877,0.4272038910950071,0.4272038910950071,0.4272038910950071,0.4272038910950071,0.4272038910950071,0.4272038910950071,0.4272038910950071,0.4272038910950071,0.4272038910950071,0.4272038910950071,1.0430415903934787,1.0430415903934787,1.0430415903934787,1.0430415903934787,1.0430415903934787,1.0430415903934787,1.0430415903934787,1.0430415903934787,1.0430415903934787,1.0430415903934787,1.7836870244209768,1.7836870244209768,1.7836870244209768,1.7836870244209768,1.7836870244209768,1.7836870244209768,1.7836870244209768,1.7836870244209768,1.7836870244209768,1.7836870244209768,5.51740344427285,5.51740344427285,5.51740344427285,5.51740344427285,5.51740344427285,5.51740344427285,5.51740344427285,5.51740344427285,5.51740344427285,5.51740344427285,10.870045651206928,10.870045651206928,10.870045651206928,10.870045651206928,10.870045651206928,10.870045651206928,10.870045651206928,10.870045651206928,10.870045651206928,10.870045651206928
Hoteles,0.26022409525392476,0.26022409525392476,0.26022409525392476,0.26022409525392476,0.26022409525392476,0.26022409525392476,0.26022409525392476,0.26022409525392476,0.26022409525392476,0.26022409525392476,0.1633510506774627,0.1633510506774627,0.1633510506774627,0.1633510506774627,0.1633510506774627,0.1633510506774627,0.1633510506774627,0.1633510506774627,0.1633510506774627,0.1633510506774627,0.11796916128907764,0.11796916128907764,0.11796916128907764,0.11796916128907764,0.11796916128907764,0.11796916128907764,0.11796916128907764,0.11796916128907764,0.11796916128907764,0.11796916128907764,0.14873930523144896,0.14873930523144896,0.14873930523144896,0.14873930523144896,0.14873930523144896,0.14873930523144896,0.14873930523144896,0.14873930523144896,0.14873930523144896,0.14873930523144896,0.41819220524323963,0.41819220524323963,0.41819220524323963,0.41819220524323963,0.41819220524323963,0.41819220524323963,0.41819220524323963,0.41819220524323963,0.41819220524323963,0.41819220524323963,0.6736909110809597,0.6736909110809597,0.6736909110809597,0.6736909110809597,0.6736909110809597,0.6736909110809597,0.6736909110809597,0.6736909110809597,0.6736909110809597,0.6736909110809597,1.984856280759728,1.984856280759728,1.984856280759728,1.984856280759728,1.984856280759728,1.984856280759728,1.984856280759728,1.984856280759728,1.984856280759728,1.984856280759728,6.474453284151194,6.474453284151194,6.474453284151194,6.474453284151194,6.474453284151194,6.474453284151194,6.474453284151194,6.474453284151194,6.474453284151194,6.474453284151194,14.73479496834187,14.73479496834187,14.73479496834187,14.73479496834187,14.73479496834187,14.73479496834187,14.73479496834187,14.73479496834187,14.73479496834187,14.73479496834187,11.901504316740041,11.901504316740041,11.901504316740041,11.901504316740041,11.901504316740041,11.901504316740041,11.901504316740041,11.901504316740041,11.901504316740041,11.901504316740041
Restaurantes,0.2601626016260239,0.2601626016260239,0.2601626016260239,0.2601626016260239,0.2601626016260239,0.2601626016260239,0.2601626016260239,0.2601626016260239,0.2601626016260239,0.2601626016260239,0.16177567526356462,0.16177567526356462,0.16177567526356462,0.16177567526356462,0.16177567526356462,0.16177567526356462,0.16177567526356462,0.16177567526356462,0.16177567526356462,0.16177567526356462,0.11722539804657206,0.11722539804657206,0.11722539804657206,0.11722539804657206,0.11722539804657206,0.11722539804657206,0.11722539804657206,0.11722539804657206,0.11722539804657206,0.11722539804657206,0.15014204262133735,0.15014204262133735,0.15014204262133735,0.15014204262133735,0.15014204262133735,0.15014204262133735,0.15014204262133735,0.15014204262133735,0.15014204262133735,0.15014204262133735,0.3784560343469634,0.3784560343469634,0.3784560343469634,0.3784560343469634,0.3784560343469634,0.3784560343469634,0.3784560343469634,0.3784560343469634,0.3784560343469634,0.3784560343469634,0.5921751142568432,0.5921751142568432,0.5921751142568432,0.5921751142568432,0.5921751142568432,0.5921751142568432,0.5921751142568432,0.5921751142568432,0.5921751142568432,0.5921751142568432,1.8038203651921547,1.8038203651921547,1.8038203651921547,1.8038203651921547,1.8038203651921547,1.8038203651921547,1.8038203651921547,1.8038203651921547,1.8038203651921547,1.8038203651921547,5.237598332967974,5.237598332967974,5.237598332967974,5.237598332967974,5.237598332967974,5.237598332967974,5.237598332967974,5.237598332967974,5.237598332967974,5.237598332967974,17.140214825395717,17.140214825395717,17.140214825395717,17.140214825395717,17.140214825395717,17.140214825395717,17.140214825395717,17.140214825395717,17.140214825395717,17.140214825395717,25.457738044057223,25.457738044057223,25.457738044057223,25.457738044057223,25.457738044057223,25.457738044057223,25.457738044057223,25.457738044057223,25.457738044057223,25.457738044057223
Transporte terrestre de pasajeros,0.26024513340359157,0.26024513340359157,0.26024513340359157,0.26024513340359157,0.26024513340359157,0.26024513340359157,0.26024513340359157,0.26024513340359157,0.26024513340359157,0.26024513340359157,0.16147389070999552,0.16147389070999552,0.16147389070999552,0.16147389070999552,0.16147389070999552,0.16147389070999552,0.16147389070999552,0.16147389070999552,0.16147389070999552,0.16147389070999552,0.13253974867977192,0.13253974867977192,0.13253974867977192,0.13253974867977192,0.13253974867977192,0.13253974867977192,0.13253974867977192,0.13253974867977192,0.13253974867977192,0.13253974867977192,0.10007245920329311,0.10007245920329311,0.10007245920329311,0.10007245920329311,0.10007245920329311,0.10007245920329311,0.10007245920329311,0.10007245920329311,0.10007245920329311,0.10007245920329311,0.19405881159992866,0.19405881159992866,0.19405881159992866,0.19405881159992866,0.19405881159992866,0.19405881159992866,0.19405881159992866,0.19405881159992866,0.19405881159992866,0.19405881159992866,0.5521373535611884,0.5521373535611884,0.5521373535611884,0.5521373535611884,0.5521373535611884,0.5521373535611884,0.5521373535611884,0.5521373535611884,0.5521373535611884,0.5521373535611884,0.8935863078465722,0.8935863078465722,0.8935863078465722,0.8935863078465722,0.8935863078465722,0.8935863078465722,0.8935863078465722,0.8935863078465722,0.8935863078465722,0.8935863078465722,2.559901499166828,2.559901499166828,2.559901499166828,2.559901499166828,2.559901499166828,2.559901499166828,2.559901499166828,2.559901499166828,2.559901499166828,2.559901499166828,6.364951341769154,6.364951341769154,6.364951341769154,6.364951341769154,6.364951341769154,6.364951341769154,6.364951341769154,6.364951341769154,6.364951341769154,6.364951341769154,23.102861213345726,23.102861213345726,23.102861213345726,23.102861213345726,23.102861213345726,23.102861213345726,23.102861213345726,23.102861213345726,23.102861213345726,23.102861213345726
Transporte terrestre de carga,0.260203635472922,0.260203635472922,0.260203635472922,0.260203635472922,0.260203635472922,0.260203635472922,0.260203635472922,0.260203635472922,0.260203635472922,0.260203635472922,0.16234077348966647,0.16234077348966647,0.16234077348966647,0.16234077348966647,0.16234077348966647,0.16234077348966647,0.16234077348966647,0.16234077348966647,0.16234077348966647,0.16234077348966647,0.1451930027432935,0.1451930027432935,0.1451930027432935,0.1451930027432935,0.1451930027432935,0.1451930027432935,0.1451930027432935,0.1451930027432935,0.1451930027432935,0.1451930027432935,0.08671484532785101,0.08671484532785101,0.08671484532785101,0.08671484532785101,0.08671484532785101,0.08671484532785101,0.08671484532785101,0.08671484532785101,0.08671484532785101,0.08671484532785101,0.16985329224041834,0.16985329224041834,0.16985329224041834,0.16985329224041834,0.16985329224041834,0.16985329224041834,0.16985329224041834,0.16985329224041834,0.16985329224041834,0.16985329224041834,0.4680340624709345,0.4680340624709345,0.4680340624709345,0.4680340624709345,0.4680340624709345,0.4680340624709345,0.4680340624709345,0.4680340624709345,0.4680340624709345,0.4680340624709345,1.1426394552987995,1.1426394552987995,1.1426394552987995,1.1426394552987995,1.1426394552987995,1.1426394552987995,1.1426394552987995,1.1426394552987995,1.1426394552987995,1.1426394552987995,1.9559994682491366,1.9559994682491366,1.9559994682491366,1.9559994682491366,1.9559994682491366,1.9559994682491366,1.9559994682491366,1.9559994682491366,1.9559994682491366,1.9559994682491366,6.05586791421997,6.05586791421997,6.05586791421997,6.05586791421997,6.05586791421997,6.05586791421997,6.05586791421997,6.05586791421997,6.05586791421997,6.05586791421997,11.98509692536527,11.98509692536527,11.98509692536527,11.98509692536527,11.98509692536527,11.98509692536527,11.98509692536527,11.98509692536527,11.98509692536527,11.98509692536527
Transporte por tuberías,0.2601635631802601,0.2601635631802601,0.2601635631802601,0.2601635631802601,0.2601635631802601,0.2601635631802601,0.2601635631802601,0.2601635631802601,0.2601635631802601,0.2601635631802601,0.4916735476349965,0.4916735476349965,0.4916735476349965,0.4916735476349965,0.4916735476349965,0.4916735476349965,0.4916735476349965,0.4916735476349965,0.4916735476349965,0.4916735476349965,1.0512986147460879,1.0512986147460879,1.0512986147460879,1.0512986147460879,1.0512986147460879,1.0512986147460879,1.0512986147460879,1.0512986147460879,1.0512986147460879,1.0512986147460879,1.5140358088113537,1.5140358088113537,1.5140358088113537,1.5140358088113537,1.5140358088113537,1.5140358088113537,1.5140358088113537,1.5140358088113537,1.5140358088113537,1.5140358088113537,1.0702109510027702,1.0702109510027702,1.0702109510027702,1.0702109510027702,1.0702109510027702,1.0702109510027702,1.0702109510027702,1.0702109510027702,1.0702109510027702,1.0702109510027702,2.1440081682306156,2.1440081682306156,2.1440081682306156,2.1440081682306156,2.1440081682306156,2.1440081682306156,2.1440081682306156,2.1440081682306156,2.1440081682306156,2.1440081682306156,3.4030200255144027,3.4030200255144027,3.4030200255144027,3.4030200255144027,3.4030200255144027,3.4030200255144027,3.4030200255144027,3.4030200255144027,3.4030200255144027,3.4030200255144027,4.391531651174785,4.391531651174785,4.391531651174785,4.391531651174785,4.391531651174785,4.391531651174785,4.391531651174785,4.391531651174785,4.391531651174785,4.391531651174785,8.090423210109577,8.090423210109577,8.090423210109577,8.090423210109577,8.090423210109577,8.090423210109577,8.090423210109577,8.090423210109577,8.090423210109577,8.090423210109577,9.315142560492106,9.315142560492106,9.315142560492106,9.315142560492106,9.315142560492106,9.315142560492106,9.315142560492106,9.315142560492106,9.315142560492106,9.315142560492106
Transporte marítimo,0.2601630044273495,0.2601630044273495,0.2601630044273495,0.2601630044273495,0.2601630044273495,0.2601630044273495,0.2601630044273495,0.2601630044273495,0.2601630044273495,0.2601630044273495,0.1617846792129507,0.1617846792129507,0.1617846792129507,0.1617846792129507,0.1617846792129507,0.1617846792129507,0.1617846792129507,0.1617846792129507,0.1617846792129507,0.1617846792129507,0.14270277092798267,0.14270277092798267,0.14270277092798267,0.14270277092798267,0.14270277092798267,0.14270277092798267,0.14270277092798267,0.14270277092798267,0.14270277092798267,0.14270277092798267,0.08413720622189036,0.08413720622189036,0.08413720622189036,0.08413720622189036,0.08413720622189036,0.08413720622189036,0.08413720622189036,0.08413720622189036,0.08413720622189036,0.08413720622189036,0.16397141633615053,0.16397141633615053,0.16397141633615053,0.16397141633615053,0.16397141633615053,0.16397141633615053,0.16397141633615053,0.16397141633615053,0.16397141633615053,0.16397141633615053,0.4528077675407527,0.4528077675407527,0.4528077675407527,0.4528077675407527,0.4528077675407527,0.4528077675407527,0.4528077675407527,0.4528077675407527,0.4528077675407527,0.4528077675407527,1.1040168080887591,1.1040168080887591,1.1040168080887591,1.1040168080887591,1.1040168080887591,1.1040168080887591,1.1040168080887591,1.1040168080887591,1.1040168080887591,1.1040168080887591,1.8876053102858226,1.8876053102858226,1.8876053102858226,1.8876053102858226,1.8876053102858226,1.8876053102858226,1.8876053102858226,1.8876053102858226,1.8876053102858226,1.8876053102858226,5.835845323007782,5.835845323007782,5.835845323007782,5.835845323007782,5.835845323007782,5.835845323007782,5.835845323007782,5.835845323007782,5.835845323007782,5.835845323007782,11.516302767495912,11.516302767495912,11.516302767495912,11.516302767495912,11.516302767495912,11.516302767495912,11.516302767495912,11.516302767495912,11.516302767495912,11.516302767495912
Transporte aéreo,0.2611017509061897,0.2611017509061897,0.2611017509061897,0.2611017509061897,0.2611017509061897,0.2611017509061897,0.2611017509061897,0.2611017509061897,0.2611017509061897,0.2611017509061897,0.16163512069149455,0.16163512069149455,0.16163512069149455,0.16163512069149455,0.16163512069149455,0.16163512069149455,0.16163512069149455,0.16163512069149455,0.16163512069149455,0.16163512069149455,0.1378356468302533,0.1378356468302533,0.1378356468302533,0.1378356468302533,0.1378356468302533,0.1378356468302533,0.1378356468302533,0.1378356468302533,0.1378356468302533,0.1378356468302533,0.07846256295112042,0.07846256295112042,0.07846256295112042,0.07846256295112042,0.07846256295112042,0.07846256295112042,0.07846256295112042,0.07846256295112042,0.07846256295112042,0.07846256295112042,0.15077866932469153,0.15077866932469153,0.15077866932469153,0.15077866932469153,0.15077866932469153,0.15077866932469153,0.15077866932469153,0.15077866932469153,0.15077866932469153,0.15077866932469153,0.41351482409350826,0.41351482409350826,0.41351482409350826,0.41351482409350826,0.41351482409350826,0.41351482409350826,0.41351482409350826,0.41351482409350826,0.41351482409350826,0.41351482409350826,1.0054204355601781,1.0054204355601781,1.0054204355601781,1.0054204355601781,1.0054204355601781,1.0054204355601781,1.0054204355601781,1.0054204355601781,1.0054204355601781,1.0054204355601781,1.7159334428547446,1.7159334428547446,1.7159334428547446,1.7159334428547446,1.7159334428547446,1.7159334428547446,1.7159334428547446,1.7159334428547446,1.7159334428547446,1.7159334428547446,5.289715177233512,5.289715177233512,5.289715177233512,5.289715177233512,5.289715177233512,5.289715177233512,5.289715177233512,5.289715177233512,5.289715177233512,5.289715177233512,10.371917140476183,10.371917140476183,10.371917140476183,10.371917140476183,10.371917140476183,10.371917140476183,10.371917140476183,10.371917140476183,10.371917140476183,10.371917140476183
Actividades de transporte complementarias,0.2608756612507701,0.2608756612507701,0.2608756612507701,0.2608756612507701,0.2608756612507701,0.2608756612507701,0.2608756612507701,0.2608756612507701,0.2608756612507701,0.2608756612507701,0.1611210867789703,0.1611210867789703,0.1611210867789703,0.1611210867789703,0.1611210867789703,0.1611210867789703,0.1611210867789703,0.1611210867789703,0.1611210867789703,0.1611210867789703,0.13309937702967733,0.13309937702967733,0.13309937702967733,0.13309937702967733,0.13309937702967733,0.13309937702967733,0.13309937702967733,0.13309937702967733,0.13309937702967733,0.13309937702967733,0.07502096668041691,0.07502096668041691,0.07502096668041691,0.07502096668041691,0.07502096668041691,0.07502096668041691,0.07502096668041691,0.07502096668041691,0.07502096668041691,0.07502096668041691,0.1613387352416007,0.1613387352416007,0.1613387352416007,0.1613387352416007,0.1613387352416007,0.1613387352416007,0.1613387352416007,0.1613387352416007,0.1613387352416007,0.1613387352416007,0.44393056350362503,0.44393056350362503,0.44393056350362503,0.44393056350362503,0.44393056350362503,0.44393056350362503,0.44393056350362503,0.44393056350362503,0.44393056350362503,0.44393056350362503,1.2020588331362436,1.2020588331362436,1.2020588331362436,1.2020588331362436,1.2020588331362436,1.2020588331362436,1.2020588331362436,1.2020588331362436,1.2020588331362436,1.2020588331362436,3.7111678738978693,3.7111678738978693,3.7111678738978693,3.7111678738978693,3.7111678738978693,3.7111678738978693,3.7111678738978693,3.7111678738978693,3.7111678738978693,3.7111678738978693,6.243742159020216,6.243742159020216,6.243742159020216,6.243742159020216,6.243742159020216,6.243742159020216,6.243742159020216,6.243742159020216,6.243742159020216,6.243742159020216,24.882192132730353,24.882192132730353,24.882192132730353,24.882192132730353,24.882192132730353,24.882192132730353,24.882192132730353,24.882192132730353,24.882192132730353,24.882192132730353
Correos,0.26016366810424074,0.26016366810424074,0.26016366810424074,0.26016366810424074,0.26016366810424074,0.26016366810424074,0.26016366810424074,0.26016366810424074,0.26016366810424074,0.26016366810424074,0.1601985428133723,0.1601985428133723,0.1601985428133723,0.1601985428133723,0.1601985428133723,0.1601985428133723,0.1601985428133723,0.1601985428133723,0.1601985428133723,0.1601985428133723,0.13066462179278648,0.13066462179278648,0.13066462179278648,0.13066462179278648,0.13066462179278648,0.13066462179278648,0.13066462179278648,0.13066462179278648,0.13066462179278648,0.13066462179278648,0.07362438431353091,0.07362438431353091,0.07362438431353091,0.07362438431353091,0.07362438431353091,0.07362438431353091,0.07362438431353091,0.07362438431353091,0.07362438431353091,0.07362438431353091,0.1409360081922273,0.1409360081922273,0.1409360081922273,0.1409360081922273,0.1409360081922273,0.1409360081922273,0.1409360081922273,0.1409360081922273,0.1409360081922273,0.1409360081922273,0.3853273770972887,0.3853273770972887,0.3853273770972887,0.3853273770972887,0.3853273770972887,0.3853273770972887,0.3853273770972887,0.3853273770972887,0.3853273770972887,0.3853273770972887,0.9365150837634006,0.9365150837634006,0.9365150837634006,0.9365150837634006,0.9365150837634006,0.9365150837634006,0.9365150837634006,0.9365150837634006,0.9365150837634006,0.9365150837634006,1.5959995665303817,1.5959995665303817,1.5959995665303817,1.5959995665303817,1.5959995665303817,1.5959995665303817,1.5959995665303817,1.5959995665303817,1.5959995665303817,1.5959995665303817,4.911104032759583,4.911104032759583,4.911104032759583,4.911104032759583,4.911104032759583,4.911104032759583,4.911104032759583,4.911104032759583,4.911104032759583,4.911104032759583,9.603030353684217,9.603030353684217,9.603030353684217,9.603030353684217,9.603030353684217,9.603030353684217,9.603030353684217,9.603030353684217,9.603030353684217,9.603030353684217
Telecomunicaciones,0.26290032965707866,0.26290032965707866,0.26290032965707866,0.26290032965707866,0.26290032965707866,0.26290032965707866,0.26290032965707866,0.26290032965707866,0.26290032965707866,0.26290032965707866,0.16181208335130925,0.16181208335130925,0.16181208335130925,0.16181208335130925,0.16181208335130925,0.16181208335130925,0.16181208335130925,0.16181208335130925,0.16181208335130925,0.16181208335130925,0.1326398740484569,0.1326398740484569,0.1326398740484569,0.1326398740484569,0.1326398740484569,0.1326398740484569,0.1326398740484569,0.1326398740484569,0.1326398740484569,0.1326398740484569,0.0752328836854943,0.0752328836854943,0.0752328836854943,0.0752328836854943,0.0752328836854943,0.0752328836854943,0.0752328836854943,0.0752328836854943,0.0752328836854943,0.0752328836854943,0.14443612691257268,0.14443612691257268,0.14443612691257268,0.14443612691257268,0.14443612691257268,0.14443612691257268,0.14443612691257268,0.14443612691257268,0.14443612691257268,0.14443612691257268,0.3950173462742068,0.3950173462742068,0.3950173462742068,0.3950173462742068,0.3950173462742068,0.3950173462742068,0.3950173462742068,0.3950173462742068,0.3950173462742068,0.3950173462742068,0.9603256571392382,0.9603256571392382,0.9603256571392382,0.9603256571392382,0.9603256571392382,0.9603256571392382,0.9603256571392382,0.9603256571392382,0.9603256571392382,0.9603256571392382,1.6375667465629018,1.6375667465629018,1.6375667465629018,1.6375667465629018,1.6375667465629018,1.6375667465629018,1.6375667465629018,1.6375667465629018,1.6375667465629018,1.6375667465629018,5.044936326317151,5.044936326317151,5.044936326317151,5.044936326317151,5.044936326317151,5.044936326317151,5.044936326317151,5.044936326317151,5.044936326317151,5.044936326317151,9.878726972712393,9.878726972712393,9.878726972712393,9.878726972712393,9.878726972712393,9.878726972712393,9.878726972712393,9.878726972712393,9.878726972712393,9.878726972712393
Instituciones Financieras,0.2620581469068295,0.2620581469068295,0.2620581469068295,0.2620581469068295,0.2620581469068295,0.2620581469068295,0.2620581469068295,0.2620581469068295,0.2620581469068295,0.2620581469068295,0.16271554303235458,0.16271554303235458,0.16271554303235458,0.16271554303235458,0.16271554303235458,0.16271554303235458,0.16271554303235458,0.16271554303235458,0.16271554303235458,0.16271554303235458,0.1335547663267267,0.1335547663267267,0.1335547663267267,0.1335547663267267,0.1335547663267267,0.1335547663267267,0.1335547663267267,0.1335547663267267,0.1335547663267267,0.1335547663267267,0.07563113291211288,0.07563113291211288,0.07563113291211288,0.07563113291211288,0.07563113291211288,0.07563113291211288,0.07563113291211288,0.07563113291211288,0.07563113291211288,0.07563113291211288,0.14523960087975407,0.14523960087975407,0.14523960087975407,0.14523960087975407,0.14523960087975407,0.14523960087975407,0.14523960087975407,0.14523960087975407,0.14523960087975407,0.14523960087975407,0.396897689324871,0.396897689324871,0.396897689324871,0.396897689324871,0.396897689324871,0.396897689324871,0.396897689324871,0.396897689324871,0.396897689324871,0.396897689324871,0.9646857185706681,0.9646857185706681,0.9646857185706681,0.9646857185706681,0.9646857185706681,0.9646857185706681,0.9646857185706681,0.9646857185706681,0.9646857185706681,0.9646857185706681,1.6447621432925885,1.6447621432925885,1.6447621432925885,1.6447621432925885,1.6447621432925885,1.6447621432925885,1.6447621432925885,1.6447621432925885,1.6447621432925885,1.6447621432925885,5.063431333151569,5.063431333151569,5.063431333151569,5.063431333151569,5.063431333151569,5.063431333151569,5.063431333151569,5.063431333151569,5.063431333151569,5.063431333151569,9.903312483768456,9.903312483768456,9.903312483768456,9.903312483768456,9.903312483768456,9.903312483768456,9.903312483768456,9.903312483768456,9.903312483768456,9.903312483768456
Seguros,0.26206415070724187,0.26206415070724187,0.26206415070724187,0.26206415070724187,0.26206415070724187,0.26206415070724187,0.26206415070724187,0.26206415070724187,0.26206415070724187,0.26206415070724187,0.19807317661453272,0.19807317661453272,0.19807317661453272,0.19807317661453272,0.19807317661453272,0.19807317661453272,0.19807317661453272,0.19807317661453272,0.19807317661453272,0.19807317661453272,0.14208265182067414,0.14208265182067414,0.14208265182067414,0.14208265182067414,0.14208265182067414,0.14208265182067414,0.14208265182067414,0.14208265182067414,0.14208265182067414,0.14208265182067414,0.13629812114217543,0.13629812114217543,0.13629812114217543,0.13629812114217543,0.13629812114217543,0.13629812114217543,0.13629812114217543,0.13629812114217543,0.13629812114217543,0.13629812114217543,0.27216314998994573,0.27216314998994573,0.27216314998994573,0.27216314998994573,0.27216314998994573,0.27216314998994573,0.27216314998994573,0.27216314998994573,0.27216314998994573,0.27216314998994573,0.7984159384885503,0.7984159384885503,0.7984159384885503,0.7984159384885503,0.7984159384885503,0.7984159384885503,0.7984159384885503,0.7984159384885503,0.7984159384885503,0.7984159384885503,1.4312796607967027,1.4312796607967027,1.4312796607967027,1.4312796607967027,1.4312796607967027,1.4312796607967027,1.4312796607967027,1.4312796607967027,1.4312796607967027,1.4312796607967027,3.7865775237737376,3.7865775237737376,3.7865775237737376,3.7865775237737376,3.7865775237737376,3.7865775237737376,3.7865775237737376,3.7865775237737376,3.7865775237737376,3.7865775237737376,10.859418809221854,10.859418809221854,10.859418809221854,10.859418809221854,10.859418809221854,10.859418809221854,10.859418809221854,10.859418809221854,10.859418809221854,10.859418809221854,27.07651286903974,27.07651286903974,27.07651286903974,27.07651286903974,27.07651286903974,27.07651286903974,27.07651286903974,27.07651286903974,27.07651286903974,27.07651286903974
Servicios a las empresas y profesionales,0.26105294590206274,0.26105294590206274,0.26105294590206274,0.26105294590206274,0.26105294590206274,0.26105294590206274,0.26105294590206274,0.26105294590206274,0.26105294590206274,0.26105294590206274,0.1608258903977866,0.1608258903977866,0.1608258903977866,0.1608258903977866,0.1608258903977866,0.1608258903977866,0.1608258903977866,0.1608258903977866,0.1608258903977866,0.1608258903977866,0.13349756293181692,0.13349756293181692,0.13349756293181692,0.13349756293181692,0.13349756293181692,0.13349756293181692,0.13349756293181692,0.13349756293181692,0.13349756293181692,0.13349756293181692,0.07759531587316904,0.07759531587316904,0.07759531587316904,0.07759531587316904,0.07759531587316904,0.07759531587316904,0.07759531587316904,0.07759531587316904,0.07759531587316904,0.07759531587316904,0.1498585680592024,0.1498585680592024,0.1498585680592024,0.1498585680592024,0.1498585680592024,0.1498585680592024,0.1498585680592024,0.1498585680592024,0.1498585680592024,0.1498585680592024,0.41132900177531795,0.41132900177531795,0.41132900177531795,0.41132900177531795,0.41132900177531795,0.41132900177531795,0.41132900177531795,0.41132900177531795,0.41132900177531795,0.41132900177531795,1.0038869792033944,1.0038869792033944,1.0038869792033944,1.0038869792033944,1.0038869792033944,1.0038869792033944,1.0038869792033944,1.0038869792033944,1.0038869792033944,1.0038869792033944,1.7180364629838962,1.7180364629838962,1.7180364629838962,1.7180364629838962,1.7180364629838962,1.7180364629838962,1.7180364629838962,1.7180364629838962,1.7180364629838962,1.7180364629838962,5.305949893553152,5.305949893553152,5.305949893553152,5.305949893553152,5.305949893553152,5.305949893553152,5.305949893553152,5.305949893553152,5.305949893553152,5.305949893553152,10.419978418547714,10.419978418547714,10.419978418547714,10.419978418547714,10.419978418547714,10.419978418547714,10.419978418547714,10.419978418547714,10.419978418547714,10.419978418547714
